id,model_score,model_risk_grade
61321018,513,F
60606524,531,D
63426423,538,C
73313083,508,F
63044341,549,B
52546357,520,E
72774853,529,D
87085903,542,C
68773747,550,B
61450550,513,F
83735333,512,F
85057465,503,G
94298569,568,A
102166910,519,E
51005339,538,C
59739316,538,C
60606849,506,F
129164644,525,D
54504337,504,G
90157318,504,G
113184507,510,F
44514052,516,E
103748942,505,F
104602193,513,F
94069879,514,F
55938875,562,A
87103918,524,D
39521908,553,B
77387761,514,F
92513086,529,D
120383240,511,F
88881143,531,D
48856325,519,E
90029012,529,D
54187807,537,C
63459320,501,G
89033069,560,A
126714066,526,D
39419405,516,E
116004586,519,E
65703114,507,F
68673014,524,D
112029995,490,G
90240045,509,F
117196269,523,E
84556177,535,C
126006394,541,C
91207652,545,B
63158666,521,E
73630868,534,C
132530004,523,E
65353887,500,G
55897222,535,C
61632795,514,F
78148311,504,G
76072642,493,G
88664765,524,D
63525340,537,C
40298123,528,D
75223856,562,A
103689022,562,A
41620384,532,D
129439851,560,A
126069908,534,C
90551171,523,E
42905253,518,E
96618027,552,B
126723686,552,B
120001201,569,A
96214379,564,A
66096053,540,C
68494510,525,D
37691121,533,D
143075487,565,A
37610888,514,F
49158089,538,C
66571268,550,B
61512251,497,G
105894547,575,A
67446140,533,D
55271669,494,G
65170308,536,C
120067996,522,E
75302791,503,G
59279967,519,E
51386782,543,B
109931244,526,D
120015458,517,E
113026617,531,D
66016123,527,D
61544160,512,F
44516062,513,F
116194175,518,E
137581543,526,D
75231343,533,D
118313575,531,D
59130900,526,D
66642573,558,A
92836769,559,A
54315952,512,F
76266167,523,E
76266498,508,F
92688245,528,D
130932574,566,A
66572849,572,A
78072031,534,C
58492994,510,F
68824400,514,F
54117370,542,C
144371585,543,B
72073513,540,C
124421608,497,G
76578782,533,D
93167433,560,A
38598686,563,A
122304030,531,D
83182382,530,D
38535908,518,E
91611646,510,F
50829256,509,F
92003387,527,D
73763834,516,E
84595384,528,D
43789577,513,F
91612432,510,F
55109530,535,C
40521940,504,G
77018717,507,F
118676700,524,D
67948149,515,E
92628915,511,F
113179949,524,D
110078283,513,F
68494640,496,G
104961302,530,D
97528097,515,E
119249748,554,B
56001395,516,E
74844155,548,B
68359407,519,E
79011240,536,C
64151100,559,A
117882671,527,D
96637879,513,F
70120658,551,B
52838541,530,D
67305579,532,D
63175774,532,D
65597617,525,D
85088730,530,D
55289178,518,E
44078034,533,D
133791200,534,C
61373894,505,F
118377982,539,C
58360711,520,E
66055920,491,G
39540430,498,G
85350535,519,E
92184675,512,F
132861606,553,B
98727532,537,C
103327284,495,G
85116307,552,B
114180215,514,F
77450852,558,A
64351392,514,F
59925483,573,A
91670142,524,D
110082119,508,F
60245372,521,E
92669509,515,E
55381485,527,D
54197160,539,C
86995956,516,E
123016944,516,E
136144675,526,D
55900537,532,D
120920567,549,B
134853522,543,B
64087931,513,F
83725853,525,D
143534547,523,E
74496461,544,B
96154489,523,E
73509047,539,C
142687531,531,D
51008077,558,A
124760508,529,D
46274868,529,D
53884138,557,A
68053082,520,E
84000717,534,C
77326561,524,D
126185759,569,A
112636896,532,D
120024581,518,E
44106516,522,E
67247279,527,D
62127283,523,E
88908492,566,A
62105429,526,D
70917473,523,E
134105102,502,G
62126004,513,F
82130302,531,D
92350406,526,D
58694188,576,A
65666794,502,G
41237180,494,G
63220525,511,F
44078147,526,D
53171744,503,G
48976556,524,D
74713340,524,D
48608488,508,F
51456653,523,E
125963053,525,D
67878985,505,F
111111738,517,E
61348435,533,D
71120750,507,F
59182603,543,B
87014738,524,D
111414699,533,D
60566977,512,F
43275732,499,G
108515398,542,C
118280340,540,C
54316024,526,D
85803606,509,F
84435398,513,F
45744310,522,E
46714769,542,C
65765699,531,D
64079378,502,G
90806223,522,E
131297743,500,G
66532075,516,E
65611804,503,G
62165968,515,E
110183026,520,E
60863927,518,E
90060770,513,F
57833797,559,A
114176114,525,D
98004436,496,G
82951685,528,D
41059618,527,D
74573788,500,G
47018380,524,D
44514380,512,F
48574197,522,E
65844684,541,C
70811999,502,G
69852122,556,A
125755993,548,B
88383147,522,E
112239118,532,D
65741936,540,C
73793350,513,F
129126526,515,E
73743295,513,F
46776841,510,F
75760141,509,F
96742295,524,D
104328507,517,E
64280730,527,D
44876114,540,C
102640462,511,F
121290594,553,B
54027377,547,B
68162821,544,B
109861730,524,D
63525962,554,B
77092642,505,F
133405373,512,F
102633754,540,C
97559684,555,A
57217002,521,E
80528944,511,F
53984377,537,C
89987601,527,D
39609186,510,F
92717495,506,F
111694052,520,E
43419465,552,B
59749483,499,G
81564402,517,E
39250127,532,D
83845138,545,B
55018497,516,E
64541147,529,D
86923806,537,C
41338530,527,D
13297208,501,G
57752880,522,E
107834086,508,F
68407362,524,D
66581642,503,G
128035331,545,B
126302852,520,E
92848127,506,F
112817778,523,E
56698255,516,E
59552229,529,D
66573322,532,D
38588221,510,F
49267212,533,D
55767371,546,B
111078886,543,B
59129908,528,D
81577157,567,A
65413340,518,E
92409395,500,G
62236604,545,B
76083845,517,E
51877020,535,C
48735756,540,C
92515459,492,G
60295912,521,E
96506387,539,C
140386608,530,D
43369588,508,F
73440173,535,C
57205433,499,G
99873822,574,A
60517461,518,E
74984904,517,E
74956023,513,F
60783830,518,E
75933332,540,C
56542682,530,D
102166792,529,D
49037614,517,E
74643211,526,D
78639724,499,G
104814384,575,A
116270126,523,E
122274617,531,D
44785998,527,D
96881619,515,E
53554674,564,A
84122435,503,G
102385226,519,E
48605890,526,D
40949979,545,B
39460473,511,F
78478174,522,E
118679871,542,C
63497812,541,C
38539215,511,F
85827412,511,F
99876532,546,B
82619227,523,E
56019448,510,F
133879223,508,F
134950149,530,D
76121488,539,C
95237288,547,B
74501724,521,E
96273377,554,B
63898959,549,B
36089179,554,B
102764666,548,B
124943512,529,D
115080952,517,E
46752221,528,D
40277256,540,C
51466579,511,F
85228099,546,B
46916921,575,A
96164503,525,D
51176859,507,F
73440906,568,A
73578968,506,F
87964494,489,G
43759497,527,D
124066399,556,A
94227301,525,D
122661476,506,F
38658363,521,E
67858434,539,C
120015808,517,E
77238243,513,F
57862245,512,F
43869980,551,B
68417636,534,C
76341795,539,C
76353913,546,B
67909588,535,C
117219787,546,B
48424267,520,E
57234362,538,C
115395444,547,B
112085093,532,D
74532533,521,E
72724964,517,E
90296405,522,E
77307040,512,F
74624932,528,D
89937189,519,E
73211381,549,B
95092006,525,D
89839383,508,F
58141313,563,A
56067377,537,C
53904711,516,E
75141642,501,G
90671183,517,E
139275800,530,D
48334578,511,F
129227094,540,C
71117472,505,F
116876311,527,D
127694908,535,C
84275017,568,A
142699730,536,C
76375621,547,B
127302279,551,B
67305621,505,F
71025255,507,F
70966497,537,C
114779663,548,B
118635399,515,E
96880357,546,B
39681843,527,D
92657398,534,C
46685762,548,B
50819646,513,F
118650205,547,B
91138314,513,F
95203182,558,A
71857252,501,G
109819373,517,E
88564212,538,C
45464719,542,C
76425329,507,F
49197521,514,F
85176122,534,C
111069711,544,B
85786081,515,E
54819150,528,D
57763555,530,D
75295325,533,D
76262174,511,F
134633435,529,D
115386988,536,C
69503168,507,F
75225428,499,G
133196667,514,F
40127707,501,G
46632954,569,A
72576251,544,B
63184857,500,G
61313605,513,F
50083169,501,G
40634434,512,F
42974679,509,F
68485609,538,C
96930527,524,D
140216966,545,B
60943899,485,G
96459880,522,E
75798904,545,B
55140590,515,E
75123139,521,E
106711668,522,E
73796102,514,F
100006113,542,C
77675681,513,F
70121723,537,C
45132369,523,E
119389912,548,B
92034386,513,F
50575685,517,E
42355296,510,F
46387289,556,A
61373927,507,F
93001461,522,E
92566963,567,A
81553193,521,E
79340720,524,D
126762491,537,C
49443215,517,E
77446157,542,C
69452167,509,F
110745273,511,F
113029197,517,E
70875324,520,E
80599918,559,A
46547804,521,E
88904313,525,D
46833150,511,F
63499796,525,D
52057262,514,F
43351363,494,G
56028437,567,A
67746014,518,E
48000315,510,F
41338918,513,F
64350462,486,G
64047833,504,G
47191652,534,C
41368156,536,C
60864546,503,G
77961670,497,G
88996347,526,D
71815741,549,B
73549805,489,G
42954885,504,G
106376575,540,C
55081420,553,B
68775903,544,B
60794647,513,F
99626744,500,G
38520593,562,A
57793611,511,F
57732267,518,E
88770719,525,D
73017782,536,C
104049185,522,E
55565371,521,E
48694154,533,D
106908020,520,E
85056728,551,B
54544491,514,F
38497233,518,E
46672272,534,C
51486210,527,D
137651657,497,G
72583679,539,C
65662684,550,B
57064688,518,E
75358908,505,F
104028686,528,D
124875787,545,B
63979641,522,E
53091861,517,E
75322609,514,F
91097586,502,G
60266674,527,D
95349250,549,B
53974385,513,F
40317135,506,F
39761663,542,C
51145361,515,E
38417756,541,C
50467043,513,F
91120888,553,B
69502486,533,D
74612053,505,F
52898291,525,D
46125336,519,E
113073520,560,A
115690038,515,E
75848743,539,C
74715773,550,B
50436984,514,F
128247962,535,C
59512231,530,D
100032613,547,B
61551006,548,B
117222642,562,A
51526662,558,A
68423629,530,D
109943856,508,F
119338141,523,E
53444290,533,D
113826363,541,C
63346455,526,D
137517662,558,A
59432390,492,G
91241772,543,B
88004719,507,F
91111495,513,F
75367646,487,G
73640491,535,C
55938310,512,F
111741297,517,E
51897416,537,C
119361786,537,C
75114204,528,D
93563438,507,F
111774463,505,F
60825483,527,D
98175016,510,F
96923430,530,D
97559753,515,E
140767354,526,D
67808345,550,B
48020619,511,F
108291489,535,C
40550343,531,D
62337267,515,E
68757066,540,C
133709426,519,E
90017249,523,E
46125041,512,F
88013612,529,D
99922414,527,D
49524540,504,G
78219101,502,G
119699551,534,C
77329277,528,D
40664885,540,C
58832697,552,B
60576326,536,C
74592534,569,A
111558649,521,E
125551562,531,D
54403841,524,D
67216349,492,G
62155420,543,B
113679263,498,G
125280006,520,E
102651285,547,B
60235161,510,F
40583305,509,F
41030477,508,F
127374406,528,D
124124553,531,D
68355871,521,E
71975621,565,A
80678379,530,D
71054505,526,D
131480066,537,C
108239811,570,A
96893237,544,B
46968595,514,F
123033920,538,C
72554032,546,B
96593780,518,E
97212673,510,F
40217148,504,G
43195509,494,G
67675715,511,F
59649341,492,G
65783156,545,B
57732341,504,G
66453169,543,B
78179613,534,C
58030888,536,C
75199623,516,E
77470329,519,E
77574550,533,D
58010337,493,G
77297316,532,D
72775467,522,E
84436568,547,B
71098797,504,G
77578841,526,D
72733479,520,E
100103796,530,D
136267270,532,D
141475792,509,F
55072003,543,B
55191245,513,F
83796942,513,F
46886508,547,B
50498001,530,D
75171601,499,G
40939735,548,B
44240246,486,G
77429875,505,F
48274596,553,B
78903924,517,E
62296476,534,C
71025743,520,E
48274918,498,G
89795952,541,C
95109063,533,D
102325743,542,C
95031397,492,G
83800847,516,E
133724390,560,A
97873363,537,C
123901308,558,A
78499035,552,B
91454513,550,B
83993015,525,D
59372093,523,E
77490868,540,C
65813461,510,F
83243501,508,F
97661018,528,D
90164367,487,G
102606474,544,B
106953188,524,D
96220741,532,D
79681701,541,C
43195726,530,D
88063806,521,E
77051706,513,F
82030438,514,F
55211600,512,F
74934821,543,B
51706167,515,E
84870483,556,A
126109078,550,B
136528676,532,D
137347103,541,C
76434113,528,D
71117121,538,C
63155375,502,G
38732585,520,E
69653755,519,E
118663808,511,F
59141693,529,D
118649655,507,F
68053384,535,C
59452771,499,G
74505042,568,A
57398352,514,F
55968953,521,E
75922307,531,D
53584476,562,A
77665158,510,F
72782410,528,D
61474057,507,F
77520653,534,C
89946608,538,C
120592729,552,B
40460720,544,B
68892401,536,C
66564335,522,E
88157187,543,B
111450915,545,B
116254073,523,E
74391237,529,D
71846568,519,E
107519760,511,F
91681809,535,C
80760501,576,A
143519509,530,D
96592301,517,E
70780547,536,C
55524615,508,F
68467968,521,E
94139468,575,A
55299927,515,E
70552713,532,D
119224231,517,E
67296495,529,D
90108821,513,F
50615588,551,B
60596653,530,D
55299050,525,D
95651394,535,C
75858586,496,G
103177180,557,A
65067659,503,G
96014261,519,E
54533453,499,G
68518474,519,E
115360896,553,B
67575488,546,B
98154199,554,B
68762965,546,B
92639284,514,F
54858327,538,C
46803073,509,F
113489502,555,A
113492763,516,E
120024584,554,B
127704598,542,C
78508828,503,G
66290618,519,E
76382898,520,E
59211495,568,A
74543045,528,D
65068359,516,E
78559548,529,D
136268320,545,B
47572125,513,F
88838577,542,C
123983897,536,C
103739111,549,B
119867150,550,B
90695080,545,B
68447216,521,E
59081400,516,E
94185135,523,E
122220040,494,G
130464670,526,D
46803407,505,F
132051995,507,F
126024827,526,D
68434685,538,C
50565199,564,A
75587414,517,E
133358042,565,A
100034616,527,D
77921438,546,B
40990474,523,E
58603010,529,D
84676288,538,C
44693393,564,A
128169322,553,B
66190261,503,G
69347094,515,E
66574515,516,E
50313810,524,D
59169531,533,D
90126765,538,C
95876157,537,C
111927026,531,D
133932705,536,C
54453304,512,F
112840971,522,E
41040511,524,D
67155533,520,E
53904738,530,D
55461556,494,G
99956769,525,D
63429039,532,D
55938182,518,E
81544820,526,D
129201569,545,B
55251353,519,E
60954870,561,A
41051294,525,D
63180333,520,E
66370623,520,E
76425423,573,A
78279749,555,A
55188364,493,G
77015728,541,C
129166856,509,F
119133487,537,C
75909488,497,G
90151266,550,B
126046293,556,A
61692670,516,E
38457601,550,B
68212977,508,F
118241037,514,F
111036463,524,D
41268375,508,F
115047202,530,D
85648410,513,F
70260774,556,A
103861241,522,E
83624878,524,D
79642986,509,F
70672653,491,G
129231377,516,E
54344296,510,F
87474293,495,G
44106589,490,G
53844708,551,B
51946488,509,F
97405538,549,B
57174932,515,E
138516363,526,D
59301854,537,C
132211301,551,B
124744501,538,C
58001134,516,E
93989999,514,F
116544884,520,E
58652888,549,B
65394179,535,C
134436098,508,F
52738853,544,B
128565580,489,G
51887359,541,C
73906171,515,E
64038269,534,C
92981188,523,E
38497033,518,E
68566076,510,F
54888857,521,E
78439790,534,C
91466662,528,D
41197460,520,E
75839523,526,D
60657068,490,G
38616235,495,G
65876492,522,E
44016144,514,F
42001252,528,D
67356199,520,E
72774398,513,F
61499230,518,E
39602078,529,D
77509095,568,A
84779494,536,C
67437749,552,B
53934172,532,D
88981144,523,E
90216314,516,E
124436446,523,E
85728257,530,D
66065608,531,D
61453012,512,F
108229886,514,F
50083744,516,E
124153438,522,E
41080414,535,C
70831818,521,E
72664956,522,E
59251055,541,C
60216606,537,C
76333693,495,G
46567387,515,E
142880168,530,D
65161131,508,F
39539283,534,C
46702644,539,C
81507306,527,D
59638734,529,D
40393237,514,F
84959122,546,B
39259357,518,E
92961593,529,D
88094228,511,F
57304634,530,D
91445353,535,C
95077104,517,E
126109346,542,C
120443638,536,C
119700831,511,F
74603903,526,D
58071221,504,G
46428201,549,B
112444288,512,F
75051760,529,D
88969407,515,E
43044890,538,C
68882845,543,B
110141318,520,E
92440860,495,G
73924179,500,G
77229540,542,C
43801272,514,F
96567285,533,D
95131482,510,F
42504317,492,G
55989717,547,B
40257640,555,A
39937162,493,G
107090241,530,D
66642606,537,C
76548999,538,C
46734870,531,D
108855416,519,E
96615864,554,B
76698421,564,A
67436677,530,D
88879016,545,B
44359544,558,A
70690663,502,G
55462904,545,B
66435613,531,D
68895325,519,E
108699424,530,D
61672695,528,D
39639639,517,E
115362376,524,D
75357243,524,D
89817943,517,E
90405229,524,D
67437329,541,C
125509186,565,A
65886389,558,A
40491667,540,C
91691067,527,D
46105057,502,G
125309549,530,D
51916307,534,C
48545511,521,E
37691380,544,B
79113833,545,B
57823215,523,E
114709341,514,F
128907834,527,D
37610886,539,C
107266692,529,D
81572404,540,C
39721588,501,G
44916952,563,A
40454190,533,D
113505700,518,E
43986619,535,C
84437247,565,A
94120518,524,D
78820558,530,D
96512033,537,C
68670658,570,A
110679428,543,B
59289633,510,F
130665575,586,A
67318363,516,E
96456770,555,A
55909916,513,F
63907127,527,D
44756608,537,C
62499766,539,C
77427834,536,C
55411694,552,B
41308539,535,C
131338660,550,B
88156887,551,B
73714762,549,B
17383330,496,G
48626951,532,D
76143697,521,E
109850878,517,E
64150415,559,A
38710281,504,G
89796305,476,G
106106187,534,C
58160176,535,C
64151326,502,G
56984265,538,C
67375449,540,C
109679096,535,C
77015963,584,A
74885935,549,B
77359770,507,F
61541751,532,D
39631720,550,B
71936525,510,F
114903445,537,C
61439611,525,D
59111197,539,C
61370953,517,E
91948458,548,B
75151228,524,D
72673671,514,F
103212690,507,F
95233263,520,E
39749460,516,E
57925226,530,D
83990617,492,G
41267030,507,F
41121638,571,A
72143796,515,E
48744164,502,G
96807029,521,E
111751744,556,A
90068274,538,C
76739066,515,E
70711236,525,D
73815611,502,G
81454649,515,E
69058287,547,B
65283476,503,G
118600629,579,A
90271949,526,D
111414105,559,A
65343904,523,E
38449508,531,D
96426576,519,E
53444254,482,G
40502977,537,C
110019156,513,F
119264067,536,C
103238213,551,B
62499967,570,A
73795858,523,E
65028984,537,C
71925281,520,E
94332236,518,E
49159282,513,F
46314847,515,E
60963402,551,B
128442672,550,B
91202339,536,C
58260966,500,G
63064370,538,C
135897453,540,C
103368621,553,B
75517341,504,G
104016672,520,E
57823440,538,C
88935642,532,D
92608146,544,B
55942009,501,G
63485503,514,F
44279829,518,E
60953908,530,D
73608508,489,G
93267355,488,G
93870407,522,E
49197194,543,B
79153762,532,D
65047816,514,F
65273011,526,D
40442768,496,G
113275962,514,F
129679374,528,D
88980732,519,E
43669413,550,B
117273793,501,G
95365757,533,D
56102450,535,C
63249750,525,D
58693036,523,E
85576979,516,E
73131753,495,G
73121437,524,D
55072882,541,C
45304271,522,E
68464237,565,A
73590954,508,F
69424763,552,B
57744499,518,E
60911046,501,G
75517680,524,D
92450533,518,E
55108202,508,F
67745683,539,C
43559655,515,E
102543813,503,G
60913748,511,F
49983732,539,C
91210105,524,D
53504567,521,E
57346417,510,F
70602243,541,C
46723007,555,A
51848226,493,G
110004534,500,G
125266796,557,A
135364385,526,D
70824818,518,E
48544174,514,F
63773691,522,E
77150721,515,E
39661210,535,C
74441279,523,E
99817384,521,E
126452716,522,E
70062747,525,D
59290145,519,E
145098924,571,A
121399797,503,G
76131455,505,F
37630574,517,E
67238276,526,D
114790340,521,E
38162576,552,B
65701818,543,B
64078550,520,E
63967289,536,C
70181097,521,E
51496895,521,E
79102561,540,C
67695874,523,E
105669429,492,G
125626733,502,G
71428428,523,E
79290329,536,C
84655804,524,D
75888555,515,E
93992670,535,C
103468843,529,D
46650848,555,A
40355211,517,E
50033992,515,E
83933569,518,E
87174240,498,G
40443878,524,D
85566932,570,A
120664034,529,D
77209690,557,A
74765731,550,B
141417863,543,B
81396678,532,D
58533665,531,D
61672747,535,C
56128687,529,D
46764254,542,C
55431613,508,F
65642752,510,F
59152648,520,E
78972532,517,E
63054310,515,E
78829474,526,D
48131193,526,D
123016154,504,G
47380362,537,C
123020257,514,F
101250151,541,C
40471207,520,E
81543470,544,B
79121392,531,D
52039200,533,D
80558538,521,E
51926265,541,C
125133111,535,C
85921699,523,E
70583188,533,D
88605400,509,F
113090226,528,D
107177165,565,A
106276787,496,G
57722541,529,D
67288507,549,B
71826005,500,G
39559672,506,F
132330569,516,E
132436891,574,A
75220098,521,E
61321847,512,F
60615496,540,C
75152141,519,E
57275476,522,E
